"StateFIPS","State","CensusTract","Census Tract","Year","Value","Data Comment",,"Distance to Parks"
"37","North Carolina","37019020316","Brunswick County, NC - 37019020316","2020","9.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020316","Brunswick County, NC - 37019020316","2020","52.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020404","Brunswick County, NC - 37019020404","2020","2.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020404","Brunswick County, NC - 37019020404","2020","11.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020405","Brunswick County, NC - 37019020405","2020","14.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020405","Brunswick County, NC - 37019020405","2020","32.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020406","Brunswick County, NC - 37019020406","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020406","Brunswick County, NC - 37019020406","2020","1.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020407","Brunswick County, NC - 37019020407","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020407","Brunswick County, NC - 37019020407","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020408","Brunswick County, NC - 37019020408","2020","2.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020408","Brunswick County, NC - 37019020408","2020","7.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020409","Brunswick County, NC - 37019020409","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020409","Brunswick County, NC - 37019020409","2020","0.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020504","Brunswick County, NC - 37019020504","2020","1.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020504","Brunswick County, NC - 37019020504","2020","14.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020505","Brunswick County, NC - 37019020505","2020","8.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020505","Brunswick County, NC - 37019020505","2020","21.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020508","Brunswick County, NC - 37019020508","2020","7.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020508","Brunswick County, NC - 37019020508","2020","20.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020510","Brunswick County, NC - 37019020510","2020","9.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020510","Brunswick County, NC - 37019020510","2020","32.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020511","Brunswick County, NC - 37019020511","2020","6.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020511","Brunswick County, NC - 37019020511","2020","34.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020512","Brunswick County, NC - 37019020512","2020","17.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020512","Brunswick County, NC - 37019020512","2020","43.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020513","Brunswick County, NC - 37019020513","2020","16.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020513","Brunswick County, NC - 37019020513","2020","30.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020514","Brunswick County, NC - 37019020514","2020","1.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020514","Brunswick County, NC - 37019020514","2020","19.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020515","Brunswick County, NC - 37019020515","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020515","Brunswick County, NC - 37019020515","2020","7.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020516","Brunswick County, NC - 37019020516","2020","12.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020516","Brunswick County, NC - 37019020516","2020","35.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020517","Brunswick County, NC - 37019020517","2020","8.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020517","Brunswick County, NC - 37019020517","2020","36.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020518","Brunswick County, NC - 37019020518","2020","9.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020518","Brunswick County, NC - 37019020518","2020","33.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020601","Brunswick County, NC - 37019020601","2020","29.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020601","Brunswick County, NC - 37019020601","2020","41.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020602","Brunswick County, NC - 37019020602","2020","1.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020602","Brunswick County, NC - 37019020602","2020","5.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37019020603","Brunswick County, NC - 37019020603","2020","0.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37019020603","Brunswick County, NC - 37019020603","2020","0.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000100","Buncombe County, NC - 37021000100","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000100","Buncombe County, NC - 37021000100","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000200","Buncombe County, NC - 37021000200","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000200","Buncombe County, NC - 37021000200","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000300","Buncombe County, NC - 37021000300","2020","89.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000300","Buncombe County, NC - 37021000300","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000400","Buncombe County, NC - 37021000400","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000400","Buncombe County, NC - 37021000400","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000500","Buncombe County, NC - 37021000500","2020","73.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000500","Buncombe County, NC - 37021000500","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000600","Buncombe County, NC - 37021000600","2020","98.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000600","Buncombe County, NC - 37021000600","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000700","Buncombe County, NC - 37021000700","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000700","Buncombe County, NC - 37021000700","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000800","Buncombe County, NC - 37021000800","2020","89.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000800","Buncombe County, NC - 37021000800","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021000900","Buncombe County, NC - 37021000900","2020","93.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021000900","Buncombe County, NC - 37021000900","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001000","Buncombe County, NC - 37021001000","2020","91.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001000","Buncombe County, NC - 37021001000","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001100","Buncombe County, NC - 37021001100","2020","93.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001100","Buncombe County, NC - 37021001100","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001200","Buncombe County, NC - 37021001200","2020","42.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001200","Buncombe County, NC - 37021001200","2020","91.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001300","Buncombe County, NC - 37021001300","2020","35.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001300","Buncombe County, NC - 37021001300","2020","74.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001401","Buncombe County, NC - 37021001401","2020","69.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001401","Buncombe County, NC - 37021001401","2020","97.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001402","Buncombe County, NC - 37021001402","2020","24.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001402","Buncombe County, NC - 37021001402","2020","97.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001500","Buncombe County, NC - 37021001500","2020","70.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001500","Buncombe County, NC - 37021001500","2020","99.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001601","Buncombe County, NC - 37021001601","2020","52.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001601","Buncombe County, NC - 37021001601","2020","98.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001602","Buncombe County, NC - 37021001602","2020","0.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001602","Buncombe County, NC - 37021001602","2020","14.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001700","Buncombe County, NC - 37021001700","2020","11.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001700","Buncombe County, NC - 37021001700","2020","41.9%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001801","Buncombe County, NC - 37021001801","2020","16.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001801","Buncombe County, NC - 37021001801","2020","68.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001802","Buncombe County, NC - 37021001802","2020","45.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001802","Buncombe County, NC - 37021001802","2020","86.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021001900","Buncombe County, NC - 37021001900","2020","97.2%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021001900","Buncombe County, NC - 37021001900","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002000","Buncombe County, NC - 37021002000","2020","62.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002000","Buncombe County, NC - 37021002000","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002101","Buncombe County, NC - 37021002101","2020","42.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002101","Buncombe County, NC - 37021002101","2020","77.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002102","Buncombe County, NC - 37021002102","2020","50.5%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002102","Buncombe County, NC - 37021002102","2020","98.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002203","Buncombe County, NC - 37021002203","2020","53.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002203","Buncombe County, NC - 37021002203","2020","84.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002204","Buncombe County, NC - 37021002204","2020","47.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002204","Buncombe County, NC - 37021002204","2020","88.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002205","Buncombe County, NC - 37021002205","2020","19.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002205","Buncombe County, NC - 37021002205","2020","43.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002206","Buncombe County, NC - 37021002206","2020","26.6%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002206","Buncombe County, NC - 37021002206","2020","61.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002303","Buncombe County, NC - 37021002303","2020","49.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002303","Buncombe County, NC - 37021002303","2020","92.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002304","Buncombe County, NC - 37021002304","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002304","Buncombe County, NC - 37021002304","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002305","Buncombe County, NC - 37021002305","2020","100.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002305","Buncombe County, NC - 37021002305","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002306","Buncombe County, NC - 37021002306","2020","34.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002306","Buncombe County, NC - 37021002306","2020","69.3%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002401","Buncombe County, NC - 37021002401","2020","99.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002401","Buncombe County, NC - 37021002401","2020","100.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002402","Buncombe County, NC - 37021002402","2020","90.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002402","Buncombe County, NC - 37021002402","2020","99.6%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002503","Buncombe County, NC - 37021002503","2020","49.4%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002503","Buncombe County, NC - 37021002503","2020","85.8%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002504","Buncombe County, NC - 37021002504","2020","3.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002504","Buncombe County, NC - 37021002504","2020","9.7%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002505","Buncombe County, NC - 37021002505","2020","0.7%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002505","Buncombe County, NC - 37021002505","2020","15.2%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002506","Buncombe County, NC - 37021002506","2020","10.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002506","Buncombe County, NC - 37021002506","2020","32.5%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002603","Buncombe County, NC - 37021002603","2020","4.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002603","Buncombe County, NC - 37021002603","2020","11.4%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002604","Buncombe County, NC - 37021002604","2020","37.1%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002604","Buncombe County, NC - 37021002604","2020","58.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002606","Buncombe County, NC - 37021002606","2020","15.9%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002606","Buncombe County, NC - 37021002606","2020","47.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002607","Buncombe County, NC - 37021002607","2020","22.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002607","Buncombe County, NC - 37021002607","2020","55.0%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002608","Buncombe County, NC - 37021002608","2020","2.8%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002608","Buncombe County, NC - 37021002608","2020","12.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002609","Buncombe County, NC - 37021002609","2020","0.3%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002609","Buncombe County, NC - 37021002609","2020","14.1%","",,"Distance to Parks: 1 Mile"
"37","North Carolina","37021002701","Buncombe County, NC - 37021002701","2020","14.0%","",,"Distance to Parks: 1/2 Mile"
"37","North Carolina","37021002701","Buncombe County, NC - 37021002701","2020","45.1%","",,"Distance to Parks: 1 Mile"
